Column1;areal;befolkning;beskrivelse;besteget;dato;hoyde2;hoyde;kommunenavn;kommunenr;lat;lng;topp;length;dateandtime;tottime;stop_time;walk_time;pause_faktor;avg_speed;elediff;climbing;steepness;climbingrate;kupert_faktor;topptur_faktor;Walk;Ski;Cycle;startPointLat;startPointLon;endPointLat;endPointLon;closestPoint;Dublicate;crc32_hash
97;246.13;11421;Parkerte på p-plass til Siggjo langs fv ... sammen med ganske mange andre biler, i hovedsak volvoer. Siggjo var tydelig en topp populær for barnefamilier. Turen startet lett med sti og grusvei. Når grusveien gikk over til traktorsti tok det av en brattere sti mot toppen. Denne stien var tilrettelagt med bruer og kjettingrekkverk til å støtte seg på. Anført av de yngste ble det tatt en snarvei som inkluderte klyving opp en fjellnabb. På toppen stod det en mast som sørget for at mesteparten av Rogaland får TV eller radio signalene sine. Vi hadde en god lang pause på toppen før det ble samme veien ned igjen. Været var bra, ikke full sol, men god utsikt og passe varmt for å gå. Vi måtte sette oss i le når vi hadde pause.;SANN;23.07.2018;473.9;474.0;Bømlo;1219;59.74785598;5.294994768;Siggjo;5.06;2018-07-23 10:24:18;3:40:00;1:43:25;1:56:35;47.0;2.6;409.0;444.6;175.7;7.6;1.09;83.7;5061.5;0.0;0.0;59.7579750884;5.3165643197;59.7580212727;5.3167082369;1.6723733840714674;USANN;97364664.0
258;1433.26;2071;;USANN;;633.8;633.0;Båtsfjord;2028;70.36361901;29.66791942;Skipskjølen (øst);;;;;;;;;;;;;;;;;;;;;;;
360;1364.39;2748;;USANN;;2286.5;2286.0;Dovre;511;62.31991295;9.26762668;Snøhetta;;;;;;;;;;;;;;;;;;;;;;;
132;137.56;63582;Telttur og kommunetopptur en helg i juni. Kjørte opp til Montebello skiarena (bomvei 50 kroner) og startet kombinert gå- og sykkeltur derifra. Første del av veien gikk langs en skiløype som var midt i en oppgradering, så det var både vanskelig å sykle og gjørmete, men kom etterhvert innpå bedre sykkelvei. Første stopp var Gallebergsetra der basecamp ble satt opp. Ikke alene der, også en vennegjeng med fiskeinteresse hadde slått seg ned på plassen, samt 100 000 knott. Etter at de fysiologiske behovene for mat og trygghetsbehovet for soveplass uten knott var dekket, var det tid for selvrealisering. Hele gjengen satt kurs mot Prestseteråsen. På grusveien sør for Preseteråsen ble turgruppen delt i to. Halvparten snudde og resten fortsatte mot dagens turmål. Relativt bratt opp første del fra skogsbilveien til Prestseteråsen, ellers var det lett og åpent skogsterreng å bevege seg i. Med GPS i hånda var det ingen problem å finne punktene i skogen som markerte de høyeste stedene i gamle Sande og Drammen kommune. Tok en litt annen vei tilbake for å få gått litt mer på sti. Tilfeldigvis kom vi da inn på ultramaraton løypa fra Soria Moria til Verdens Ende og så noen relativt slitne løpere passere oss. Ingen bad i Øyvannet når vi kom tilbake til teltet, til det var det alt for mange knott som surret rundt. Etter frokost i teltet dagen etter gikk vi tilbake til bilen i grått vær. ;SANN;20.06.2020;557.9;557.0;Drammen;602;59.64352858;10.04545858;Annevasshøgda;16.02;2020-06-20 11:51:02;20:44:40;16:13:03;4:31:37;78.2;3.54;205.8;410.6;51.3;3.0;2.0;36.8;16021.5;0.0;0.0;59.61931;10.096351;59.619189;10.096365;1.3669352622502005;USANN;1317205581.0
179;1062.78;4124;Startstedet for dagens andre topp lå bare ca 20 minutters kjøring fra Nome P-plass. Til tross for at forholdene i Nome ikke akkurat gav mersmak for mer topptur denne dagen på grunn av råtten snø, så var det såpass kort kjøretur at det var verdt å sjekke om denne sørhellingen hadde mindre snø. Det skulle vise seg å stemme. Svabergene oppover til Fagerliheii var fri for snø. Det rant bra med vann i bekkene, men ikke noe som gjorde det vanskelig å komme seg opp. Ett par kløfter med der det fortsatt lå litt snø, var det eneste som minnet om vinteren som hadde vært. Stien oppover til toppvarden var merket med blå prikker. Fra toppvarden til Drangedals høyeste punkt 250 meter lengre borte var det flatt og lettgått. Det ble samme tur tilbake, der jeg også møtte et par andre som også var på vei oppover, hvorav en av dem for sikkerhetsskyld hadde på munnbind i disse koronatider. ;SANN;15.05.2021;910.1;911.0;Drangedal;817;59.27981009;8.58010595;Fagerliheii;6.13;2021-05-15 10:11:32;1:33:17;0:07:23;1:25:54;7.9;4.28;539.2;559.4;182.5;13.0;1.04;58.4;6129.3;0.0;0.0;59.260694;8.572008;59.26076;8.571678;3.971973351387033;USANN;1147259829.0
403;288.47;1205;;USANN;;1239.5;1240.0;Dyrøy;1926;68.93203104;17.55922234;Løksetinden;;;;;;;;;;;;;;;;;;;;;;;
148;193.9;1449;Rutebeskrivelse til toppen finnes det godt med på Internett. En kort oppsummering: startet fra parkeringsplassen ved Einvika, dvs startet egentlig ved Herøy Caravan Camping og syklet derifra, inkludert et lite stykke innover stien mot Hagen. Derifra bar det bratt oppover, bra med vann i bekken og litt sleipt fjell etter endel regn. På toppen ble jeg møtt av en drone som suste rundt og gjeng andre som hadde gått opp. En kort stopp før jeg fortsatte videre til Leppa og så på utsikten til De Syv Søstre. Når jeg var på vei ned igjen så jeg at gjengen på Nesa hadde gått nedover. I tillegg var skyene lettet enda mer, og sola stod fint, så jeg tok en ny tur innom hovedtoppen for å ta noen flere bilder. Passerte tre stykk på vei nedover, så tydelig at ganske mange benyttet værvinduet til å komme seg opp. Fant sykkelen der jeg hadde lagt den ifra meg og syklet tilbake til bobilen.;SANN;24.07.2020;855.1;858.0;Dønna;1827;66.04720775;12.39543745;Dønnmannen;41.75;2020-07-24 16:52:55;4:31:35;0:39:44;3:51:51;14.6;10.8;842.8;1054.9;50.5;9.1;1.25;99.9;7113.8;0.0;34632.4;65.95596;12.271564;65.955992;12.271625;2.657381524367463;USANN;3921414101.0
235;469.23;5905;Jeg ble kjørt opp til Randastøylen og sluppet ut der. Mens resten av familien tok en spasertur bak Tvinnefossen, Nord-Europas største foss med krøttersti bak, startet jeg turen mot Glittereggja. Fant veien gjennom stølen, men i første stikryss ble jeg lurt på gale veier av noen røde merkebånd. Jeg fulgte de et stykke oppover, men etterhvert forsvant både merkene og stien. Det gikk i hovedsak greit å gå utenom alt av stier, myrene var ikke alt for våte og jeg hadde kommet meg over krattskogen. Det var i tillegg godt med krøtterstier oppover lia. Jeg siktet meg derfor inn på et dalsøkk og videre oppover mot 1154 punktet. Høyere opp var det et par små snøfonner å krysse, eller var det også her greit underlag å gå på, det vil si uten alt for mye løse steiner. Over ca. 1100 meter kom jeg opp i skyene, men det hendte at de flyttet litt på seg slik at jeg kunne få siktet meg inn på toppunktet. Det ble en liten drikkepause på toppen, men ikke alt for lenge da det var kaldt å sitte i shorts. På vei tilbake ble det tatt litt bedre veivalg der jeg fant stien ned til stølen. Fortsatte også litt videre nedover grusveien for å komme transporten i møte.;SANN;18.07.2024;1297.4;1297.0;Eid;1443;61.9074327;6.37289087;Glitreegga;10.24;2024-07-18 10:20:48;2:28:50;0:14:06;2:14:44;9.5;4.56;901.4;813.2;158.9;12.1;0.9;68.9;10235.6;0.0;0.0;61.879947;6.358275;61.876177;6.343959;4.97552009663048;USANN;1412057836.0
75;152.16;3438;Det virker som omtrent enhver topp på Nordmøre er et StikkUt-turmål, og Snøtinden var intet unntak. Jeg fulgte kjøreanvisningen fra www.stikkut.no, og ganske riktig så fant jeg et lite StikkUt skilt på en parkeringsplass i enden av en grusvei (30 kr bompenger) opp fra Ugelstad. Derifra var det bare å følge stien til toppen. I motsetning til de andre toppene jeg har vært på i dette området, kunne man ikke bare gå oppover og oppover til man var på toppen. Her måtte man faktisk litt nedover før den siste klatringen opp til toppunktet. Været var litt varierende, men uten de store nedbørsmengdene, og av og til kom solen igjennom. Det var flere andre som også benyttet dagen til topptur på Snøtinden. Selv hadde jeg fått følge av en amerikaner fra Minnesota som gjerne ville se ordentlig norske fjell. På vei tilbake kjørte jeg innom Elnesvågen og ble servert både kjøttkake og bløtkake.;SANN;30.08.2015;1026.5;1027.0;Eide;1551;62.86488364;7.51154954;Snøtinden;7.84;2015-08-30 09:38:03;3:41:49;0:53:52;2:47:57;24.3;2.8;699.4;920.0;234.6;11.0;1.32;68.2;7843.9;0.0;0.0;62.8850371856;7.5244721957;62.8849443141;7.5243385043;1.9520019358636178;USANN;1374979570.0
210;1491.58;959;Startet dagen med en god frokost på Finsehytta med utsikt til blå himmel og en vimpel som hang rett ned. De nye fjellskiene fikk et lag med blå ekstra, og så startet turen over Finsevannet. Det er kvistet løype opp på toppen, og vi var ikke de eneste som hadde Hardangerjøkulen som mål på palmesøndag. Etter en rask rådslagning etter å ha krysset vannet ble det bestemt at jeg og S skulle være forpatrulje opp til toppen. R og S skulle danne baktroppen. Forpatruljen gikk relativt effektivt opp til toppen, kun avbrutt av en kvikklunchpause og en litt lengre matpause ved hytta på toppen. Ulvik sin kommunetopp var grei å finne. Eidfjord sin topp ville være relativt umulig uten GPS-koordinater. Snøforholdene nedover var vanskelige. Det ble noen knall og fall på S, og humøret var ikke helt på topp, men ned kom vi. Ved Appelsinhytta fant vi baktroppen. R gjorde deretter hele Hardangerjøkul-runden, mens resten lekte en stund i snøen, før vi skled tilbake til Finsehytta. Der spiste vi hjortegryte og la oss i senga gode og slitne.;SANN;02.04.2023;1851.4;1863.0;Eidfjord;1232;60.54713636;7.44699992;Hardangerjøkulen (på grensa);17.64;2023-04-02 07:35:55;6:20:13;2:47:16;3:32:57;44.0;4.97;687.0;727.6;82.5;6.8;1.06;35.6;0.0;17639.6;0.0;60.598175;7.506174;60.598129;7.505846;12.689576586576212;USANN;2246374659.0
123;235.91;10940;Vi møtte farmor og farfar ved parkeringsplassen ved Svarverud gård. På parkeringsplassen var det fullt, siden alle er ute og går tur i nærmiljøet i påska, så vi parkerte langs veien like før parkeringsplassen. Vi hadde med sykler som ble brukt på grusveien fram til blåstien inn til Nordre Stange Varde. Før vi kom så langt måtte vi ha lunch. Det var pakket med pølser og lomper, men på grunn av tørr skog og mye vind tok det litt tid før vi fant et lunt sted hvor det var trygt å tenne et lite bål, men plassen vi tilslutt fant var idyllisk. Både på blåstien inn til toppen og på toppen traff vi flere andre som var ute å gikk tur. Nordre Stange Varde var markert med utsiktstårn der man kunne se Østfold skoger, vindmøller i Sverige og det var såpass klart vær at vi tror Gaustadtoppen var synlig i det fjerne.;SANN;09.04.2020;289.9;289.0;Eidsberg;125;59.48363747;11.55102186;Nordre Stange Varde;14.92;2020-04-09 10:33:32;4:17:01;1:46:13;2:30:48;41.3;5.94;123.0;270.6;36.3;3.6;2.2;42.1;2940.4;0.0;11977.6;59.536918;11.520321;59.53669;11.520204;2.412689872956102;USANN;11007601.0
74;640.39;6299;Etter å ha snirklet seg litt fram på en grusvei i Eidskogs grønne skoger stod det et lite falmet treskilt i grøftekanten og pekte mot dagens kommunetopp. Bilen ble parkert i en liten parkeringslomme på motsatt side. De første meterne var litt uff og æsj, for skoene og føttene var tørre, mens gresset som vokste over stien var langt, vått og ganske kaldt. Det tok ikke så lang tid før beina var like våte, men vi holdt grei fart oppover for å ikke komme for sent til brunch på Smedtorpet senere på dagen, så beina ble aldri kalde. Stien oppover var skiltet her og der, og ellers lett å følge. På toppen var det et høyt tårn som tydelig hadde sett sine bedre dager, men det var mulighet for å klatre til topps, og om ikke skyene hadde ligget tett så hadde nok utsikten over de grønne skogene vært bra.;SANN;26.07.2015;433.8;434.0;Eidskog;420;60.08637476;12.05486757;Hornkjølberget;1.99;2015-07-26 07:59:16;0:35:07;0:08:01;0:27:06;22.8;4.41;149.0;165.3;166.0;12.2;1.11;33.6;1992.1;0.0;0.0;60.0807168335;12.05558924;60.0806690566;12.0555059239;1.0754885408444517;USANN;1399689302.0
59;456.5;21128;Skreikampen var veldig godt skiltet. Ikke bare med de normale treskiltene, men også med ordentlige veiskilt. Det var skiltet hvor man skulle ta av fra riksvei 33, og det var skiltet der stien startet. Det var god plass til å parkere langs veien. Stien til Skreikampen var lett å følge. På toppen var det en stor varde, og god utsikt over Mjøsa spesielt i nordlig retning. I tillegg var det satt opp et dikt med Henrik Wergeland som fra Skreikampen har tittet utover hele verden i fortid og samtid. Når vi var tilbake til bilen var det kommet til mange biler langs veien, så tydelig at dette var et populært turmål. ;SANN;30.06.2013;697.9;698.0;Eidsvoll;237;60.56780627;11.14985757;Skreikampen;5.11;2013-06-30 09:36:43;2:10:47;0:55:37;1:15:10;42.5;4.08;301.9;348.5;136.5;9.3;1.15;42.8;5107.2;0.0;0.0;60.553386854;11.1622306611;60.5533574335;11.1621772684;1.5234848046513683;USANN;2992080196.0
367;431.69;14346;;USANN;;905.8;906.0;Eigersund;1101;58.6285458;6.32353864;Store Skykula;;;;;;;;;;;;;;;;;;;;;;;
276;1229.28;19979;;USANN;;807.8;800.0;Elverum;427;61.20425369;11.73716676;Raskiftet sør;;;;;;;;;;;;;;;;;;;;;;;
164;232.58;10262;Helgens kommunetopptur var et forsøk på en dobbelttopptur i Østmarka. Jeg ble sluppet av ved gården Vestre Veng i Enebakk, og planen var å ta med både Vardåsen og Tømmerås i Ski kommune før jeg ble plukket opp igjen på motsatt side av Østmarka. Ingen problemer med å finne veien til Vardåsen. Det var skogsbilvei og sti helt opp, og nattefrosten hadde gjort at de våteste stipartiene delvis hadde frosset til. Det høyeste punktet i Enebakk var ikke så mye å skryte. En bålplass og det var vel det. Fra Vardåsen gikk turen videre på sti og noe skogsvei etter innlagt GPS-spor på nordsiden av Børtervannene. Fram til Bøvelstadsætra var alt såre vell, men derifra slo venstrekneet seg vrangt, og løping ble ikke lengre et alternativ. Turtempo ble skrudd ned til gangfart, og siden det var et stramt tidsprogram på denne turen slik at alle skulle få sin planlagte løpetur, var det ikke tid nok til å stavre seg opp til Tømmerås.;SANN;29.11.2020;374.1;374.0;Enebakk;229;59.79691919;11.11998542;Vardåsen;20.35;2020-11-29 09:46:16;3:23:02;0:11:31;3:11:31;5.7;6.38;199.7;635.3;62.4;6.6;3.18;53.8;20351.6;0.0;0.0;59.779148;11.137189;59.794386;10.979645;2.269804527757236;USANN;2214276452.0
9;2196.55;1409;En hel rekke av tilfeldigheter ville det slik at jeg skulle opp på Elgåhogna denne helgen. Det ellers så utmerkte Devico teamet i Stockholm ringte fredag ettermiddag og trengte desperat en reservedel for at alt ikke skulle stoppe opp. Positiv og serviceinnstilt som jeg er, pakket jeg tursekken, kjørte til verkstedet, plukket opp den lille delen og la i vei mot Stockholm. I Mora møtte jeg de trengende, og kunne snu. Selvom det ikke skal være mulig, greide jeg å kjøre feil på vei tilbake til Drevsjø, og endte nesten opp i Grövelsjöen. Et stykke før jeg havnet i vannet var det skiltet til Elgå, en liten plass på baksiden av Femunden, og ettersom jeg har slitt litt med æ, ø, å i kommunetopplisten min dro jeg kjennsel på dette navnet og skjønte at dette var en mulig kommunetopp. Jeg parkert ved et skilt som pekte mot Elgåhogna, like før en plass som het Dalset. Fulgte en traktorvei til Hammarvollen, og derfra var det rødmerket sti opp til toppen. På joggesko, uten kart og kompass, men med en banan og en pakke Strandamør i tillegg til telt, sovepose og liggeunderlag la jeg i vei oppover. Toppen ble nådd etter cirka halvannen times gange. Etter å ha gått en halvtime nedover, fant jeg en fin teltplass med god utsikt under tåka.;SANN;02.07.2011;1459.8;1459.0;Engerdal;434;62.14877349;12.06496027;Elgåhogna;10.38;2011-07-02 16:53:06;16:38:36;13:50:01;2:48:35;83.1;3.69;714.0;816.0;157.3;9.7;1.14;49.0;10376.7;0.0;0.0;62.127765656;11.998463631;62.1277067;11.9983578;11.293149475902778;USANN;288642112.0
286;735.34;3909;;USANN;;1638.0;1638.0;Etne;1211;60.01735599;6.33163363;Punkt på Folgefonna;;;;;;;;;;;;;;;;;;;;;;;
229;459.15;1388;Dagens andre topp. Vi fant en plass å parkere langs Fjellsætervegen (bomvei 60kr) nedenfor Gammalssætra. Der skiftet vi over fra fjellsko til joggesko og jogget forbi bommen. Ved Gammalsetra ble det brattere, og tempoet satt ned til rask gange, men fortsatt raskt nok til å passere både en og to barnefamilier som var ute på tur i fint, men vindfullt vær. Over tregrensa lå det et tynt lag med snø, men vi var ikke de første som tråkket spor oppover. På toppen nådde vi igjen en gruppe som tok topppausen i nødbua for å slippe unna vinden. Vi begrenset oss til å ta de nødvendige bildene ved toppvarden og titte raskt på utsikten i le av bygget, før turen gikk nedover. Bortsett fra et ordentlig fall på rompa, var det bare å følge sporene i snøen tilbake til bilen. Dobbeltopp med Nordre Land;SANN;07.10.2023;1414.5;1413.84;Etnedal;541;61.07695643;9.78949533;Spåtind;8.97;2023-10-07 10:46:07;1:37:48;0:03:55;1:33:53;4.0;5.73;620.2;623.6;139.0;13.3;1.01;43.2;8972.8;0.0;0.0;61.042365;9.787403;61.042406;9.787508;3.4498125000872655;SANN;1505012950.0
215;252.31;1342;Etter at kaffekoppen i sommerhuset på Gausøy var drukket opp, kjørte Skodaen etter hvert opp bomveien (50 kr Vipps) til Laksåvatnet. I enden av grusveien var det en liten parkeringsplass, der fjellskoene ble snørt på og det ble satt opp et gåtempo bortetter kloppene over den første myra som på pianospråket best kan beskrives som presto. Etter litt justeringer av tempo, ble det etterhvert funnet et tempo som alle kunne henge med på. Fulgte spor på GPS-klokka som fungerte fint oppover til Nedste Skinnstakkvatn, men når ruta gikk over Litletindens nordre rygg til 806-vannet, var det mer fristene å holde høyden enn å kravle seg oppover i skråningen. Det førte til at vi kom for langt nord, og i iveren med å komme seg tilbake på sporet endte vi opp på et par partier som undertegnede ikke var helt komfortabel med. Stien opp til Skittendalstinden så også svært bratt ut på avstand, men her fantes det en og annen varde oppover som ledet opp til ryggen uten at det noe sted føltes spesielt eksponert, verken opp eller ned. Opp til Litletinden ble det mye vassing i snø, hvor vi gikk relativt diagonalt opp til inntegnet sti fra gryta mellom Skittendalstinden og Litletinden. Ned fra Litletinden gikk det kjapt ned til ca. 700 moh. Her var det fine snøfonner som var akkurat passe myke til å løpe i. Nedenfor snøfonnene ventet svermer av fluer på oss. Herifra var det ikke tid til å finlese kart og gjøre veloverveide beslutninger om veivalg, så det ble litt bushing gjennom bjørkeskog og vassing over myr, før vi etter hvert kom oss tilbake til bilen. Været hadde på hele turen vært aldeles strålende. Mulig det ble litt lite drikke på turen i forhold til farten, for hodet er ved skriving av denne turrapporten relativt tomt.. ;SANN;04.07.2023;1134.3;1137.0;Evenes;1853;68.55095396;16.92881951;Litletinden;22.86;2023-07-04 07:21:43;6:56:09;1:12:47;5:43:22;17.5;3.99;1086.4;1664.0;145.6;9.7;1.53;84.0;22860.6;0.0;0.0;68.520929;16.876977;68.520727;16.876264;2.0185908327284343;SANN;2061250611.0
